question_class,questions,image_id,correct_answer,correct_idx,model_answers,microns_per_pixel,domain,subdomain,modality,submodality,normal_or_abnormal
submodality,"['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",e90aa5f0-6c23-4de4-9857-b54829c3de7e,brightfield microscopy,0,"{'pred': [0], 'probs': [[0.9998736381530762, 5.227141741670494e-07, 3.789529364439659e-05, 4.388891738926759e-06, 7.524658576585352e-05, 8.33105241326848e-06]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",3511e1d4-6b9a-40d8-b526-74b6a9ae8ab2,light microscopy,2,"{'pred': [2], 'probs': [[4.317102764161973e-07, 0.005103632807731628, 0.994881272315979, 1.4632098100264557e-05]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? none of the above']",d903bf79-ffe9-4b51-9add-0f8c6d7956a3,pathology,1,"{'pred': [1], 'probs': [[0.0001659254776313901, 0.9994605183601379, 5.67611277801916e-05, 0.0002936877135653049, 7.98173289240367e-07, 2.2226069631869905e-05]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,,,,,
stain,"['What is the most likely technique used to stain this micrograph? IHC(Red)', 'What is the most likely technique used to stain this micrograph? Congo Red', 'What is the most likely technique used to stain this micrograph? synthetic', 'What is the most likely technique used to stain this micrograph? Gram', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? none of the above']",418336f8-5c97-4be5-bbec-4b62adb0a093,IHC(HDab),4,"{'pred': [4], 'probs': [[0.0012416529934853315, 3.483394539216533e-05, 4.194745633867569e-05, 0.00016310071805492043, 0.9979261159896851, 0.0005923332064412534]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",9209c8ea-fb7d-42e0-ba8d-0336c2f8d3d8,light microscopy,0,"{'pred': [0], 'probs': [[0.9990677237510681, 0.0009297553915530443, 6.064648516712623e-08, 2.3847030661272584e-06]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? none of the above']",9e183d96-4124-4966-ae17-4d405ea66a83,pathology,4,"{'pred': [4], 'probs': [[2.765860358522332e-07, 3.97247777073062e-06, 1.600569703441579e-05, 2.5656474463175982e-05, 0.999935507774353, 1.868694380391389e-05]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? none of the above']",b30ef27a-ad9e-48b9-813e-3b08f44a690e,pathology,3,"{'pred': [3], 'probs': [[0.0001857077149907127, 0.00386580522172153, 1.680508461276986e-07, 0.9958190321922302, 3.0412669730139896e-05, 9.893629612633958e-05]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,,,,,
stain,"['What is the most likely technique used to stain this micrograph? Gram', 'What is the most likely technique used to stain this micrograph? IHC(Red)', 'What is the most likely technique used to stain this micrograph? Congo Red', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? None', 'What is the most likely technique used to stain this micrograph? none of the above']",6b140a6e-635a-4081-aac4-8e99ce298414,IHC(HDab),3,"{'pred': [3], 'probs': [[4.136796997045167e-05, 0.0019165360135957599, 0.00017547677271068096, 0.997512698173523, 5.738687832490541e-05, 0.00029658805578947067]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",2.0,,,,,
submodality,"['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",674f63cb-384c-4f1a-92e1-0d97428c8830,brightfield microscopy,0,"{'pred': [0], 'probs': [[0.9989927411079407, 0.000640241545625031, 2.012335062318016e-05, 0.0001952870370587334, 4.758626164402813e-05, 0.0001039332928485237]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,,,,,
stain,"['What is the most likely technique used to stain this micrograph? Papanicolaou', 'What is the most likely technique used to stain this micrograph? Masson Trichrome', 'What is the most likely technique used to stain this micrograph? Gram', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? PAS', 'What is the most likely technique used to stain this micrograph? none of the above']",9d33c63d-0295-4768-9e22-418d65060142,IHC(HDab),3,"{'pred': [3], 'probs': [[3.734977553904173e-07, 1.42958910487323e-07, 6.421722105187655e-07, 0.999862790107727, 2.8231323085492477e-05, 0.00010785285849124193]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",2.0,,,,,
stain,"['What is the most likely technique used to stain this micrograph? IHC(Red)', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? Congo Red', 'What is the most likely technique used to stain this micrograph? Ziehl-Neelsen', 'What is the most likely technique used to stain this micrograph? none of the above']",be1f42a3-92a6-4f01-b268-69e45a63d2d7,IHC(Red),0,"{'pred': [0], 'probs': [[0.9557182788848877, 5.877777908835924e-08, 1.6815803292047349e-06, 0.04394245892763138, 0.00032137674861587584, 1.6056230379035696e-05]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(Red)']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",23f3b1ec-20d3-4700-acaf-64a5d7c801a7,light microscopy,2,"{'pred': [2], 'probs': [[5.284602593746968e-06, 2.0179317061774782e-07, 0.9999940395355225, 5.056912755208032e-07]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",fbf23031-1b42-488c-926d-bee0d70ae3d1,light microscopy,1,"{'pred': [1], 'probs': [[6.592107979486173e-07, 0.9999991655349731, 5.4611913213875596e-08, 1.550254040694199e-07]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
stain,"['What is the most likely technique used to stain this micrograph? Basic fuchsin', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? Congo Red', 'What is the most likely technique used to stain this micrograph? IHC(Red)', 'What is the most likely technique used to stain this micrograph? Papanicolaou', 'What is the most likely technique used to stain this micrograph? none of the above']",e1ce579e-bdaa-47d3-bc9a-56ffd4c29f66,IHC(HDab),1,"{'pred': [1], 'probs': [[2.8656064188226082e-08, 0.999914288520813, 1.5521438854193548e-06, 6.168981053633615e-05, 1.5880935677614616e-07, 2.2209667804418132e-05]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? none of the above']",1bf6ff59-bb2f-4442-bbfb-4e57a968cd32,pathology,3,"{'pred': [3], 'probs': [[0.0002768944832496345, 0.00037623150274157524, 0.002800090005621314, 0.9965303540229797, 1.799676056180033e-06, 1.4575312889064662e-05]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,,,,,
submodality,"['What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",4dac841c-727c-4d7f-bf7d-d24ee8ab91d9,brightfield microscopy,1,"{'pred': [1], 'probs': [[4.666249253659771e-07, 0.9999920129776001, 1.7769105298270915e-08, 5.821861122967675e-06, 9.530602369522967e-07, 6.635417548750411e-07]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? none of the above']",f70a9e82-a261-4a02-bc76-6f8132390a77,pathology,2,"{'pred': [2], 'probs': [[0.000348613626556471, 0.0009198113693855703, 0.9986710548400879, 3.2874002187099904e-08, 2.7044852686231025e-06, 5.7789598940871656e-05]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,,,,,
submodality,"['What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",f3e9f249-15b9-41f3-b0f8-3d463dc8212b,brightfield microscopy,1,"{'pred': [1], 'probs': [[2.2438269297708757e-05, 0.9999082088470459, 4.89734738948755e-05, 1.8489851072445163e-06, 1.6257041352218948e-05, 2.2958756744628772e-06]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,,,,,
stain,"['What is the most likely technique used to stain this micrograph? Masson Trichrome', 'What is the most likely technique used to stain this micrograph? synthetic', 'What is the most likely technique used to stain this micrograph? Ziehl-Neelsen', 'What is the most likely technique used to stain this micrograph? Wright-Giemsa', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? none of the above']",1fcd0118-e811-46a7-8bd2-9c6851f9b8d2,IHC(HDab),4,"{'pred': [4], 'probs': [[1.626658672648773e-06, 2.5841229671641486e-06, 1.7032352843671106e-06, 1.4815727809036616e-06, 0.9997223019599915, 0.0002702541823964566]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? none of the above']",f672d683-0445-477e-b329-b0e22d069b12,pathology,2,"{'pred': [2], 'probs': [[2.2288311356533086e-06, 2.3575084924232215e-05, 0.9956901669502258, 0.003148500807583332, 0.0010623702546581626, 7.317474228329957e-05]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",b544532b-c3ba-43a2-ad59-142d96a3465d,light microscopy,1,"{'pred': [1], 'probs': [[6.126509833848104e-05, 0.9999370574951172, 2.2211548866835074e-07, 1.4551811773344525e-06]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
submodality,"['What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",f036240c-05a8-4b37-8e0d-24b415f085c9,brightfield microscopy,3,"{'pred': [3], 'probs': [[1.5766825526952744e-05, 3.212066803826019e-05, 5.09195024278597e-06, 0.9999459981918335, 3.042691787413787e-08, 9.594747325536446e-07]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,,,,,
submodality,"['What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",620f0d35-8c95-4ad0-8ec5-29a32206d1da,brightfield microscopy,1,"{'pred': [1], 'probs': [[9.796161975828e-06, 0.9999731779098511, 1.4657448446087074e-05, 6.819587383688486e-07, 5.9565312682252625e-08, 1.5528157746302895e-06]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,,,,,
stain,"['What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? synthetic', 'What is the most likely technique used to stain this micrograph? Ziehl-Neelsen', 'What is the most likely technique used to stain this micrograph? Papanicolaou', 'What is the most likely technique used to stain this micrograph? Basic fuchsin', 'What is the most likely technique used to stain this micrograph? none of the above']",7490a797-d702-45e0-90df-5a76d1caf117,IHC(HDab),0,"{'pred': [0], 'probs': [[0.9993749260902405, 3.796982582571218e-06, 0.0002536618849262595, 0.0002860845415852964, 3.426614421186969e-05, 4.727235500467941e-05]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? none of the above']",2a7b2859-378b-49ad-89e1-8b10a64d2110,pathology,0,"{'pred': [0], 'probs': [[0.9930787682533264, 1.4913740642441553e-07, 6.814786320319399e-05, 0.003215729957446456, 0.0034496060106903315, 0.0001875574525911361]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,,,,,
submodality,"['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",c92a273d-aec9-4fd5-bc4e-bc89ff5644b8,brightfield microscopy,0,"{'pred': [0], 'probs': [[0.999987006187439, 1.7439594657275848e-08, 1.0030581506725866e-05, 2.0054723393059248e-07, 2.371778009546688e-06, 4.3707439090212574e-07]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",74f33801-8017-4674-b89b-7e038cde3d98,light microscopy,1,"{'pred': [1], 'probs': [[1.59149831091554e-08, 0.9999945163726807, 5.310967935656663e-06, 9.021973568223984e-08]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
stain,"['What is the most likely technique used to stain this micrograph? synthetic', 'What is the most likely technique used to stain this micrograph? Alcian Blue', 'What is the most likely technique used to stain this micrograph? IHC(Red)', 'What is the most likely technique used to stain this micrograph? Gram', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? none of the above']",854d6bee-8b35-4b66-8d94-7a3dd9357214,IHC(Red),2,"{'pred': [2], 'probs': [[7.261869541252963e-06, 1.4004215699969791e-05, 0.956572949886322, 1.3028466128162108e-05, 0.042557086795568466, 0.0008357333135791123]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(Red)']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",abdb2a9d-cc7a-48a5-be6b-71fd769c7b6e,light microscopy,2,"{'pred': [2], 'probs': [[1.6663771873481892e-07, 2.549788177930168e-06, 0.9999972581863403, 1.3119009167894546e-07]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? none of the above']",2145222d-a36e-405a-9735-c09f879cb15e,pathology,3,"{'pred': [3], 'probs': [[3.912595730071189e-06, 0.00011947717575822026, 0.00015789979079272598, 0.9997174143791199, 5.843348560574668e-08, 1.1900852996404865e-06]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? none of the above']",8777d916-2109-4d12-95ad-febc9319a33b,pathology,3,"{'pred': [3], 'probs': [[0.0005170905496925116, 7.824303338566096e-07, 0.00024580556782893836, 0.9991598129272461, 1.1480954526632559e-05, 6.505867349915206e-05]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,,,,,
submodality,"['What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",54a22311-e8bc-4115-9fe5-12565febbdda,brightfield microscopy,3,"{'pred': [3], 'probs': [[1.0606583600747399e-05, 3.3326118682452943e-06, 1.6834830603329465e-05, 0.9999629259109497, 8.818574315228034e-07, 5.339014933269937e-06]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? none of the above']",e54e0ced-a31f-4ad4-9b5d-446b99bd089a,pathology,0,"{'pred': [0], 'probs': [[0.9985193610191345, 5.971649443381466e-05, 0.0005823635729029775, 3.0632413654529955e-06, 0.000788709323387593, 4.687952241511084e-05]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",ccedac2f-c4d4-41f8-ba95-b9d03ecc9848,light microscopy,1,"{'pred': [1], 'probs': [[4.0962480852613226e-05, 0.9996774196624756, 4.066153633175418e-05, 0.00024098483845591545]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
submodality,"['What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",d27e9467-d912-44fb-8c08-8eb26281fad8,brightfield microscopy,1,"{'pred': [1], 'probs': [[0.00031133840093389153, 0.9996439218521118, 4.410826659295708e-05, 2.4656964114910807e-07, 7.08558811624016e-09, 3.807860196047841e-07]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",ab65d49a-58a2-488c-b4e7-4ef09f244858,light microscopy,1,"{'pred': [1], 'probs': [[5.116806391924911e-07, 0.9999924898147583, 2.5007150838973757e-07, 6.751934051862918e-06]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",c0a0ba40-f718-4f30-86df-4e2f01cdf7b3,light microscopy,1,"{'pred': [1], 'probs': [[4.364748292573495e-06, 0.9999955892562866, 3.725737585114075e-08, 3.6421948124143455e-08]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
submodality,"['What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",5028d3cc-c25f-4525-8caf-79c82f9f2950,brightfield microscopy,1,"{'pred': [1], 'probs': [[3.896328962582629e-06, 0.997913658618927, 6.41241276753135e-05, 0.0013747764751315117, 0.0006173480651341379, 2.616119854792487e-05]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,,,,,
stain,"['What is the most likely technique used to stain this micrograph? Alcian Blue', 'What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? Papanicolaou', 'What is the most likely technique used to stain this micrograph? Ziehl-Neelsen', 'What is the most likely technique used to stain this micrograph? none of the above']",4ca25269-da43-4bcd-bc0e-ef15f2d32745,IHC(HDab),2,"{'pred': [2], 'probs': [[2.38519447748331e-07, 2.1955576812615618e-05, 0.9964193105697632, 0.0031627824064344168, 4.2261191993020475e-05, 0.0003534095303621143]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",c1a0f1ed-ccde-4a1e-bae4-6f53567bd242,light microscopy,2,"{'pred': [2], 'probs': [[8.349727431777865e-05, 2.278867896166048e-06, 0.9998750686645508, 3.906480560544878e-05]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",3aff1dbe-cf10-490e-9e12-800fa72fd75e,light microscopy,1,"{'pred': [1], 'probs': [[6.028675443303655e-07, 0.9999991655349731, 6.4480261130484e-08, 6.370267868760493e-08]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? none of the above']",35667b36-f239-4ef3-8975-75bf1690ac40,pathology,4,"{'pred': [4], 'probs': [[0.0012520902091637254, 0.0005314906011335552, 5.834747298649745e-07, 2.2836629796074703e-05, 0.9981234669685364, 6.955648132134229e-05]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? none of the above']",01f63b4c-32a5-4d5f-ad74-55ad353b423d,pathology,0,"{'pred': [0], 'probs': [[0.9751371145248413, 6.562558610312408e-06, 0.012982355430722237, 0.011850165203213692, 4.157028342888225e-06, 1.961839552677702e-05]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,,,,,
