,question_class,questions,image_id,correct_answer,correct_idx,model_answers,microns_per_pixel,domain,subdomain,modality,submodality,normal_or_abnormal
515,domain,"['What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? none of the above']",c0b667fa-acd4-44ee-be9a-bf0b033bd24c,pathology,2,"{'pred': [3], 'probs': [[0.13689857721328735, 0.0009732581092976034, 0.07726387679576874, 0.40369027853012085, 0.00019271478231530637, 0.38098135590553284]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? cytology']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
516,modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",c0b667fa-acd4-44ee-be9a-bf0b033bd24c,light microscopy,1,"{'pred': [1], 'probs': [[0.19514100253582, 0.7221550345420837, 0.0012246704427525401, 0.08147933334112167]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
517,stain,"['What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? Alcian Blue', 'What is the most likely technique used to stain this micrograph? Toluidine Blue', 'What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? synthetic', 'What is the most likely technique used to stain this micrograph? none of the above']",c0b667fa-acd4-44ee-be9a-bf0b033bd24c,Giemsa,3,"{'pred': [3], 'probs': [[2.7020007564715343e-06, 3.254731154811452e-06, 0.00012727601279038936, 0.9449281096458435, 0.05492876097559929, 9.913962458085734e-06]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? Giemsa']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
518,subdomain,"['What is the most likely subfield of study this micrograph would be used for? forensic pathology', 'What is the most likely subfield of study this micrograph would be used for? clinical pathology', 'What is the most likely subfield of study this micrograph would be used for? infectious disease pathology', 'What is the most likely subfield of study this micrograph would be used for? hematopathology', 'What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",c0b667fa-acd4-44ee-be9a-bf0b033bd24c,hematopathology,3,"{'pred': [2], 'probs': [[0.0002222057373728603, 0.08449658751487732, 0.45902618765830994, 0.22278068959712982, 0.014758777804672718, 0.2187156230211258]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? infectious disease pathology']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
519,submodality,"['What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",c0b667fa-acd4-44ee-be9a-bf0b033bd24c,brightfield microscopy,2,"{'pred': [1], 'probs': [[0.35167545080184937, 0.4535766541957855, 0.028749357908964157, 0.03717833384871483, 0.00032626200118102133, 0.1284940093755722]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? mixed']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
520,domain,"['What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? none of the above']",20606c82-43ab-42d5-bbd4-fb67f8d69715,pathology,1,"{'pred': [5], 'probs': [[0.11393827944993973, 0.05075604096055031, 0.3105924427509308, 0.00020958660752512515, 6.764541467418894e-05, 0.5244359970092773]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? none of the above']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
521,modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",20606c82-43ab-42d5-bbd4-fb67f8d69715,light microscopy,2,"{'pred': [2], 'probs': [[0.18011599779129028, 0.00010291047510690987, 0.8024160265922546, 0.01736510917544365]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
522,stain,"['What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? Congo Red', 'What is the most likely technique used to stain this micrograph? None', 'What is the most likely technique used to stain this micrograph? PAS', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? none of the above']",20606c82-43ab-42d5-bbd4-fb67f8d69715,Giemsa,0,"{'pred': [0], 'probs': [[0.9990690350532532, 0.0005462536937557161, 0.00025302142603322864, 4.932043157168664e-05, 2.4435044906567782e-05, 5.8023182646138594e-05]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? Giemsa']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
523,subdomain,"['What is the most likely subfield of study this micrograph would be used for? forensic pathology', 'What is the most likely subfield of study this micrograph would be used for? hematopathology', 'What is the most likely subfield of study this micrograph would be used for? pediatric pathology', 'What is the most likely subfield of study this micrograph would be used for? gastrointestinal pathology', 'What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",20606c82-43ab-42d5-bbd4-fb67f8d69715,hematopathology,1,"{'pred': [5], 'probs': [[0.00043604683014564216, 0.287283331155777, 0.08232611417770386, 0.25303196907043457, 0.008671152405440807, 0.36825135350227356]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? none of the above']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
524,submodality,"['What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",20606c82-43ab-42d5-bbd4-fb67f8d69715,brightfield microscopy,3,"{'pred': [3], 'probs': [[0.04935048148036003, 0.044405966997146606, 0.2160327285528183, 0.4321868121623993, 0.14698807895183563, 0.11103583127260208]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
525,domain,"['What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? none of the above']",f30d39bc-eba4-4c8b-a097-d411e9aacdc7,pathology,4,"{'pred': [0], 'probs': [[0.44074177742004395, 0.22996199131011963, 0.0007163560367189348, 5.589880311163142e-05, 0.10705674439668655, 0.22146719694137573]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? cytology']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
526,modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",f30d39bc-eba4-4c8b-a097-d411e9aacdc7,light microscopy,2,"{'pred': [2], 'probs': [[0.0006127572269178927, 0.22329136729240417, 0.7531033158302307, 0.022992538288235664]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
527,stain,"['What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? None', 'What is the most likely technique used to stain this micrograph? Congo Red', 'What is the most likely technique used to stain this micrograph? Ziehl-Neelsen', 'What is the most likely technique used to stain this micrograph? Papanicolaou', 'What is the most likely technique used to stain this micrograph? none of the above']",f30d39bc-eba4-4c8b-a097-d411e9aacdc7,Giemsa,0,"{'pred': [0], 'probs': [[0.9984707236289978, 0.00014148048649076372, 7.021033525234088e-05, 0.0004286301846150309, 0.0008803799282759428, 8.548629921278916e-06]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? Giemsa']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
528,subdomain,"['What is the most likely subfield of study this micrograph would be used for? blood banking and transfusion medicine', 'What is the most likely subfield of study this micrograph would be used for? gastrointestinal pathology', 'What is the most likely subfield of study this micrograph would be used for? hematopathology', 'What is the most likely subfield of study this micrograph would be used for? renal and medical kidney pathology', 'What is the most likely subfield of study this micrograph would be used for? pulmonary and pleural pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",f30d39bc-eba4-4c8b-a097-d411e9aacdc7,hematopathology,2,"{'pred': [5], 'probs': [[0.0049315462820231915, 0.3305712342262268, 0.20943047106266022, 0.008418142795562744, 0.01138349063694477, 0.43526512384414673]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? none of the above']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
529,submodality,"['What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",f30d39bc-eba4-4c8b-a097-d411e9aacdc7,brightfield microscopy,2,"{'pred': [3], 'probs': [[0.051585108041763306, 0.3649424910545349, 0.04349033161997795, 0.37218719720840454, 0.014898251742124557, 0.15289659798145294]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? mixed']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
530,domain,"['What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? none of the above']",c098d2b2-b641-4ed8-ba6d-3ebc8ff14869,pathology,2,"{'pred': [1], 'probs': [[0.0004331465170253068, 0.584114134311676, 0.1738044172525406, 0.00013613711053039879, 0.14138205349445343, 0.100130096077919]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? cytology']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
531,modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",c098d2b2-b641-4ed8-ba6d-3ebc8ff14869,light microscopy,2,"{'pred': [2], 'probs': [[0.0003568734391592443, 0.11803276836872101, 0.8591306209564209, 0.022479649633169174]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
532,stain,"['What is the most likely technique used to stain this micrograph? Congo Red', 'What is the most likely technique used to stain this micrograph? Masson Trichrome', 'What is the most likely technique used to stain this micrograph? synthetic', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? none of the above']",c098d2b2-b641-4ed8-ba6d-3ebc8ff14869,Giemsa,4,"{'pred': [4], 'probs': [[4.3325431761331856e-05, 7.012644687165448e-08, 0.0698481947183609, 7.544082109234296e-06, 0.9300950169563293, 5.850779416505247e-06]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? Giemsa']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
533,subdomain,"['What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? gastrointestinal pathology', 'What is the most likely subfield of study this micrograph would be used for? molecular pathology', 'What is the most likely subfield of study this micrograph would be used for? hematopathology', 'What is the most likely subfield of study this micrograph would be used for? forensic pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",c098d2b2-b641-4ed8-ba6d-3ebc8ff14869,hematopathology,3,"{'pred': [5], 'probs': [[0.1682489514350891, 0.06114728003740311, 0.17980997264385223, 0.25507453083992004, 0.00020365473756100982, 0.3355155885219574]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? none of the above']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
534,submodality,"['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",c098d2b2-b641-4ed8-ba6d-3ebc8ff14869,brightfield microscopy,0,"{'pred': [4], 'probs': [[0.0540882870554924, 0.032614294439554214, 0.012441053986549377, 0.018895626068115234, 0.6267679929733276, 0.25519269704818726]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? mixed']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
535,domain,"['What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? none of the above']",15b95166-374b-4cf9-a29b-ef081ed2082f,pathology,4,"{'pred': [5], 'probs': [[0.0005727331736125052, 0.39232227206230164, 0.00013373249385040253, 3.762771302717738e-05, 0.12858077883720398, 0.4783528447151184]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? none of the above']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
536,modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",15b95166-374b-4cf9-a29b-ef081ed2082f,light microscopy,2,"{'pred': [1], 'probs': [[0.00015899651043582708, 0.6488901376724243, 0.34439560770988464, 0.006555261090397835]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? electron microscopy']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
537,stain,"['What is the most likely technique used to stain this micrograph? Toluidine Blue', 'What is the most likely technique used to stain this micrograph? Gram', 'What is the most likely technique used to stain this micrograph? Basic fuchsin', 'What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? PAS', 'What is the most likely technique used to stain this micrograph? none of the above']",15b95166-374b-4cf9-a29b-ef081ed2082f,Giemsa,3,"{'pred': [3], 'probs': [[9.401285205967724e-05, 0.009668637998402119, 0.0025627990253269672, 0.9876377582550049, 2.3585549570270814e-05, 1.3258992112241685e-05]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? Giemsa']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
538,subdomain,"['What is the most likely subfield of study this micrograph would be used for? forensic pathology', 'What is the most likely subfield of study this micrograph would be used for? oral pathology', 'What is the most likely subfield of study this micrograph would be used for? blood banking and transfusion medicine', 'What is the most likely subfield of study this micrograph would be used for? clinical pathology', 'What is the most likely subfield of study this micrograph would be used for? hematopathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",15b95166-374b-4cf9-a29b-ef081ed2082f,hematopathology,4,"{'pred': [5], 'probs': [[0.00014956477389205247, 0.0006092035328038037, 0.003041054354980588, 0.17888744175434113, 0.2742874026298523, 0.5430253744125366]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? none of the above']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
539,submodality,"['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",15b95166-374b-4cf9-a29b-ef081ed2082f,brightfield microscopy,0,"{'pred': [4], 'probs': [[0.19476783275604248, 0.06720349192619324, 0.043649230152368546, 0.1300850659608841, 0.40974968671798706, 0.1545446664094925]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? synthetic']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
540,domain,"['What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? none of the above']",aacb6562-ebd7-4ba3-b633-9491dbecfbe1,pathology,0,"{'pred': [5], 'probs': [[0.1684451848268509, 0.0003227214911021292, 0.00037027665530331433, 0.0007987936260178685, 0.29691269993782043, 0.533150315284729]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? none of the above']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
541,modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",aacb6562-ebd7-4ba3-b633-9491dbecfbe1,light microscopy,1,"{'pred': [1], 'probs': [[0.1281464546918869, 0.7914900183677673, 0.0009861309081315994, 0.07937739789485931]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
542,stain,"['What is the most likely technique used to stain this micrograph? Basic fuchsin', 'What is the most likely technique used to stain this micrograph? PAS', 'What is the most likely technique used to stain this micrograph? IHC(Red)', 'What is the most likely technique used to stain this micrograph? Congo Red', 'What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? none of the above']",aacb6562-ebd7-4ba3-b633-9491dbecfbe1,Giemsa,4,"{'pred': [4], 'probs': [[0.011294183321297169, 0.00014649682270828635, 0.007897750474512577, 0.001999017084017396, 0.9785242080688477, 0.00013831205433234572]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? Giemsa']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
543,subdomain,"['What is the most likely subfield of study this micrograph would be used for? head and neck pathology', 'What is the most likely subfield of study this micrograph would be used for? genitourinary pathology', 'What is the most likely subfield of study this micrograph would be used for? renal and medical kidney pathology', 'What is the most likely subfield of study this micrograph would be used for? hematopathology', 'What is the most likely subfield of study this micrograph would be used for? surgical pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",aacb6562-ebd7-4ba3-b633-9491dbecfbe1,hematopathology,3,"{'pred': [3], 'probs': [[0.02548406645655632, 2.5370334242325043e-06, 0.008378690108656883, 0.7059460878372192, 0.0033730119466781616, 0.25681552290916443]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? hematopathology']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
544,submodality,"['What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",aacb6562-ebd7-4ba3-b633-9491dbecfbe1,brightfield microscopy,1,"{'pred': [4], 'probs': [[0.0006085567292757332, 0.03820936381816864, 0.03227594122290611, 0.028131289407610893, 0.6859550476074219, 0.2148197889328003]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? mixed']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
545,domain,"['What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? none of the above']",7ac13a60-4446-44ae-a0e8-cfdd808a846c,pathology,1,"{'pred': [4], 'probs': [[0.00046872167149558663, 0.12795253098011017, 0.00027172319823876023, 0.0007064114324748516, 0.5404261350631714, 0.3301744759082794]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? cytology']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
546,modality,"['What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",7ac13a60-4446-44ae-a0e8-cfdd808a846c,light microscopy,0,"{'pred': [0], 'probs': [[0.9077986478805542, 0.019069431349635124, 0.0012304537231102586, 0.07190142571926117]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
547,stain,"['What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? Papanicolaou', 'What is the most likely technique used to stain this micrograph? Basic fuchsin', 'What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? none of the above']",7ac13a60-4446-44ae-a0e8-cfdd808a846c,Giemsa,4,"{'pred': [4], 'probs': [[1.7701464457786642e-05, 2.7083963232144015e-06, 0.0018267708364874125, 0.003805821295827627, 0.994333028793335, 1.4073591046326328e-05]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? Giemsa']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
548,subdomain,"['What is the most likely subfield of study this micrograph would be used for? hematopathology', 'What is the most likely subfield of study this micrograph would be used for? pediatric pathology', 'What is the most likely subfield of study this micrograph would be used for? ophthalmic pathology', 'What is the most likely subfield of study this micrograph would be used for? infectious disease pathology', 'What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",7ac13a60-4446-44ae-a0e8-cfdd808a846c,hematopathology,0,"{'pred': [0], 'probs': [[0.34189993143081665, 0.053299907594919205, 0.3151538670063019, 0.2070048749446869, 0.013402682729065418, 0.06923869997262955]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? hematopathology']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
549,submodality,"['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",7ac13a60-4446-44ae-a0e8-cfdd808a846c,brightfield microscopy,0,"{'pred': [4], 'probs': [[0.00777659984305501, 0.008885713294148445, 0.42471596598625183, 0.014067483134567738, 0.4330481290817261, 0.11150610446929932]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? synthetic']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
550,domain,"['What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? none of the above']",e1ec1f61-9429-46e8-86b4-fc52d2c8e76c,pathology,3,"{'pred': [1], 'probs': [[0.0019391317619010806, 0.4688599705696106, 0.0775499939918518, 0.30669572949409485, 9.3074057076592e-05, 0.14486202597618103]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? cytology']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
551,modality,"['What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",e1ec1f61-9429-46e8-86b4-fc52d2c8e76c,light microscopy,0,"{'pred': [0], 'probs': [[0.8865930438041687, 0.00030472929938696325, 0.09673818945884705, 0.016364099457859993]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
552,stain,"['What is the most likely technique used to stain this micrograph? PAS', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? Congo Red', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? none of the above']",e1ec1f61-9429-46e8-86b4-fc52d2c8e76c,Giemsa,4,"{'pred': [4], 'probs': [[0.0002518286637496203, 9.075424895854667e-05, 0.0013682609423995018, 3.996175655629486e-05, 0.9982226490974426, 2.655368734849617e-05]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? Giemsa']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
553,subdomain,"['What is the most likely subfield of study this micrograph would be used for? hematopathology', 'What is the most likely subfield of study this micrograph would be used for? renal and medical kidney pathology', 'What is the most likely subfield of study this micrograph would be used for? clinical pathology', 'What is the most likely subfield of study this micrograph would be used for? pediatric pathology', 'What is the most likely subfield of study this micrograph would be used for? forensic pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",e1ec1f61-9429-46e8-86b4-fc52d2c8e76c,hematopathology,0,"{'pred': [0], 'probs': [[0.6697317361831665, 0.0019799666479229927, 0.12836387753486633, 0.13233532011508942, 0.0012669586576521397, 0.06632215529680252]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? hematopathology']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
