,question_class,questions,image_id,correct_answer,correct_idx,model_answers,microns_per_pixel,domain,subdomain,modality,submodality,normal_or_abnormal
1946,modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",6863f426-6f57-419e-8deb-90699b0fa8d8,light microscopy,2,"{'pred': [2], 'probs': [[2.001855318667367e-05, 0.3041347861289978, 0.6873157620429993, 0.008529450744390488]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",none,none,none,none,none,none
1947,stain,"['What is the most likely technique used to stain this micrograph? Alcian Blue', 'What is the most likely technique used to stain this micrograph? Papanicolaou', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? Masson Trichrome', 'What is the most likely technique used to stain this micrograph? PAS', 'What is the most likely technique used to stain this micrograph? none of the above']",6863f426-6f57-419e-8deb-90699b0fa8d8,IHC(HDab),2,"{'pred': [2], 'probs': [[2.8641015887842514e-05, 0.02581559121608734, 0.9505207538604736, 4.163618086749921e-06, 1.3953671441413462e-05, 0.023616857826709747]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",none,none,none,none,none,none
1948,subdomain,"['What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? surgical pathology', 'What is the most likely subfield of study this micrograph would be used for? autopsy pathology', 'What is the most likely subfield of study this micrograph would be used for? dermatopathology', 'What is the most likely subfield of study this micrograph would be used for? clinical pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",6863f426-6f57-419e-8deb-90699b0fa8d8,neuropathology,0,"{'pred': [2], 'probs': [[0.15860821306705475, 0.04916265234351158, 0.603434681892395, 0.012798527255654335, 0.047448378056287766, 0.1285475343465805]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? autopsy pathology']}",none,none,none,none,none,none
1949,submodality,"['What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",6863f426-6f57-419e-8deb-90699b0fa8d8,brightfield microscopy,2,"{'pred': [2], 'probs': [[0.02214214578270912, 0.004221527837216854, 0.4828273057937622, 0.0271765124052763, 0.34959638118743896, 0.11403612047433853]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",none,none,none,none,none,none
1950,domain,"['What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? none of the above']",1d4b26fa-887a-4e17-9cfd-d16d7c3ad593,pathology,2,"{'pred': [5], 'probs': [[0.025681374594569206, 0.018537651747465134, 0.2918887734413147, 9.871591828414239e-06, 0.01064921822398901, 0.653232991695404]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? none of the above']}",none,none,none,none,none,none
1951,modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",1d4b26fa-887a-4e17-9cfd-d16d7c3ad593,light microscopy,1,"{'pred': [1], 'probs': [[4.942474333802238e-05, 0.9065071940422058, 0.03132343292236328, 0.062120020389556885]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",none,none,none,none,none,none
1952,stain,"['What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? Ziehl-Neelsen', 'What is the most likely technique used to stain this micrograph? Papanicolaou', 'What is the most likely technique used to stain this micrograph? IHC(Red)', 'What is the most likely technique used to stain this micrograph? Gram', 'What is the most likely technique used to stain this micrograph? none of the above']",1d4b26fa-887a-4e17-9cfd-d16d7c3ad593,IHC(HDab),0,"{'pred': [0], 'probs': [[0.655665934085846, 0.00010463829676155001, 0.002696758834645152, 0.002507641213014722, 2.9366738090175204e-05, 0.33899563550949097]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",none,none,none,none,none,none
1953,subdomain,"['What is the most likely subfield of study this micrograph would be used for? hematopathology', 'What is the most likely subfield of study this micrograph would be used for? nephropathology', 'What is the most likely subfield of study this micrograph would be used for? ophthalmic pathology', 'What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? endocrine pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",1d4b26fa-887a-4e17-9cfd-d16d7c3ad593,neuropathology,3,"{'pred': [3], 'probs': [[0.012673981487751007, 0.0014841051306575537, 0.00988154485821724, 0.9301170110702515, 0.007859163917601109, 0.03798423334956169]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? neuropathology']}",none,none,none,none,none,none
1954,submodality,"['What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",1d4b26fa-887a-4e17-9cfd-d16d7c3ad593,brightfield microscopy,4,"{'pred': [4], 'probs': [[0.011232367716729641, 0.02291223779320717, 0.02115267887711525, 0.050224415957927704, 0.5595614910125732, 0.3349168002605438]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",none,none,none,none,none,none
1955,domain,"['What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? none of the above']",74259e23-c418-4b21-9846-8d83a247cc78,pathology,3,"{'pred': [0], 'probs': [[0.7866220474243164, 0.005823349114507437, 0.0006995216244831681, 0.061490900814533234, 0.0013850965769961476, 0.1439790427684784]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? biology']}",none,none,none,none,none,none
1956,modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",74259e23-c418-4b21-9846-8d83a247cc78,light microscopy,2,"{'pred': [2], 'probs': [[0.038666803389787674, 4.9934704293264076e-05, 0.8699968457221985, 0.09128638356924057]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",none,none,none,none,none,none
1957,stain,"['What is the most likely technique used to stain this micrograph? synthetic', 'What is the most likely technique used to stain this micrograph? Wright-Giemsa', 'What is the most likely technique used to stain this micrograph? Basic fuchsin', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? Congo Red', 'What is the most likely technique used to stain this micrograph? none of the above']",74259e23-c418-4b21-9846-8d83a247cc78,IHC(HDab),3,"{'pred': [3], 'probs': [[0.008975116536021233, 1.9903086467820685e-06, 0.0021396144293248653, 0.5350099802017212, 0.06657325476408005, 0.387300044298172]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",none,none,none,none,none,none
1958,subdomain,"['What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? forensic pathology', 'What is the most likely subfield of study this micrograph would be used for? nephropathology', 'What is the most likely subfield of study this micrograph would be used for? renal and medical kidney pathology', 'What is the most likely subfield of study this micrograph would be used for? dermatopathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",74259e23-c418-4b21-9846-8d83a247cc78,neuropathology,0,"{'pred': [0], 'probs': [[0.9835050702095032, 0.010559954680502415, 6.996103911660612e-05, 5.9588572185020894e-05, 8.73288736329414e-05, 0.005718048196285963]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? neuropathology']}",none,none,none,none,none,none
1959,submodality,"['What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",74259e23-c418-4b21-9846-8d83a247cc78,brightfield microscopy,1,"{'pred': [1], 'probs': [[0.005975549109280109, 0.6013985276222229, 0.02708042599260807, 0.004384439438581467, 0.005937421694397926, 0.3552236557006836]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",none,none,none,none,none,none
1960,domain,"['What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? none of the above']",c35eec89-5d47-4158-8b50-428743b4fc0c,pathology,2,"{'pred': [1], 'probs': [[8.607371273683384e-05, 0.8677676916122437, 0.05832173302769661, 0.0075077335350215435, 0.0002938403922598809, 0.06602292507886887]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? biology']}",none,none,none,none,none,none
1961,modality,"['What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",c35eec89-5d47-4158-8b50-428743b4fc0c,light microscopy,0,"{'pred': [0], 'probs': [[0.7254422307014465, 4.843331225856673e-06, 0.2688196897506714, 0.005733222234994173]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",none,none,none,none,none,none
1962,stain,"['What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? Basic fuchsin', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? PAS', 'What is the most likely technique used to stain this micrograph? none of the above']",c35eec89-5d47-4158-8b50-428743b4fc0c,IHC(HDab),3,"{'pred': [3], 'probs': [[9.126707141149382e-07, 0.001019089948385954, 0.0007581645040772855, 0.9532918334007263, 9.153577593679074e-06, 0.04492083564400673]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",none,none,none,none,none,none
1963,subdomain,"['What is the most likely subfield of study this micrograph would be used for? head and neck pathology', 'What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? clinical pathology', 'What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? endocrine pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",c35eec89-5d47-4158-8b50-428743b4fc0c,neuropathology,3,"{'pred': [3], 'probs': [[0.001434443867765367, 0.0001355368149233982, 0.020075049251317978, 0.959466278553009, 0.0036995408590883017, 0.015189149416983128]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? neuropathology']}",none,none,none,none,none,none
1964,submodality,"['What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",c35eec89-5d47-4158-8b50-428743b4fc0c,brightfield microscopy,4,"{'pred': [4], 'probs': [[0.0031852044630795717, 0.012055483646690845, 0.004544217139482498, 0.0014301931951195002, 0.9376212954521179, 0.0411636084318161]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",none,none,none,none,none,none
1965,domain,"['What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? none of the above']",c5ccaad6-2823-49ac-af40-4a088e0997ac,pathology,2,"{'pred': [1], 'probs': [[0.00762625178322196, 0.8729469180107117, 0.029070492833852768, 6.533222858706722e-06, 0.0002485428412910551, 0.09010124206542969]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? biology']}",none,none,none,none,none,none
1966,modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",c5ccaad6-2823-49ac-af40-4a088e0997ac,light microscopy,1,"{'pred': [1], 'probs': [[3.157199898851104e-06, 0.8551225066184998, 0.14315573871135712, 0.0017185817705467343]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",none,none,none,none,none,none
1967,stain,"['What is the most likely technique used to stain this micrograph? Gram', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? Toluidine Blue', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? none of the above']",c5ccaad6-2823-49ac-af40-4a088e0997ac,IHC(HDab),4,"{'pred': [4], 'probs': [[6.734340422553942e-05, 6.162093200146046e-07, 0.0007863190839998424, 1.1223728506593034e-05, 0.9789647459983826, 0.020169729366898537]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",none,none,none,none,none,none
1968,subdomain,"['What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? pediatric pathology', 'What is the most likely subfield of study this micrograph would be used for? bone and soft tissue pathology', 'What is the most likely subfield of study this micrograph would be used for? head and neck pathology', 'What is the most likely subfield of study this micrograph would be used for? autopsy pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",c5ccaad6-2823-49ac-af40-4a088e0997ac,neuropathology,0,"{'pred': [0], 'probs': [[0.6095460653305054, 0.005817333236336708, 0.007673594634979963, 0.0013669717591255903, 0.35566920042037964, 0.019926847890019417]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? neuropathology']}",none,none,none,none,none,none
1969,submodality,"['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",c5ccaad6-2823-49ac-af40-4a088e0997ac,brightfield microscopy,0,"{'pred': [0], 'probs': [[0.8226564526557922, 0.001861720229499042, 0.003988100681453943, 0.04447013884782791, 0.006763689685612917, 0.1202598288655281]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",none,none,none,none,none,none
1970,domain,"['What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? none of the above']",074eb910-297c-4915-bc2e-622f9b470251,pathology,4,"{'pred': [5], 'probs': [[0.0030795803759247065, 0.09769470244646072, 0.0003082522889599204, 0.0016942530637606978, 0.19735702872276306, 0.6998662352561951]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? none of the above']}",none,none,none,none,none,none
1971,modality,"['What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",074eb910-297c-4915-bc2e-622f9b470251,light microscopy,0,"{'pred': [0], 'probs': [[0.9130340218544006, 4.2474883230170235e-05, 0.025688929483294487, 0.06123460829257965]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",none,none,none,none,none,none
1972,stain,"['What is the most likely technique used to stain this micrograph? PAS', 'What is the most likely technique used to stain this micrograph? Ziehl-Neelsen', 'What is the most likely technique used to stain this micrograph? Congo Red', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? none of the above']",074eb910-297c-4915-bc2e-622f9b470251,IHC(HDab),3,"{'pred': [3], 'probs': [[1.9675021576404106e-06, 0.00022197786893229932, 0.00027570687234401703, 0.8225371241569519, 0.0010112347081303596, 0.17595191299915314]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",none,none,none,none,none,none
1973,subdomain,"['What is the most likely subfield of study this micrograph would be used for? infectious disease pathology', 'What is the most likely subfield of study this micrograph would be used for? genitourinary pathology', 'What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? hepatobiliary pathology', 'What is the most likely subfield of study this micrograph would be used for? molecular pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",074eb910-297c-4915-bc2e-622f9b470251,neuropathology,2,"{'pred': [2], 'probs': [[0.051214590668678284, 2.462968723193626e-06, 0.9236944913864136, 0.0002592111995909363, 0.017787043005228043, 0.007042224984616041]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? neuropathology']}",none,none,none,none,none,none
1974,submodality,"['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",074eb910-297c-4915-bc2e-622f9b470251,brightfield microscopy,0,"{'pred': [0], 'probs': [[0.9276347160339355, 0.0007216826779767871, 0.05066049471497536, 0.003048451617360115, 0.0003219663631170988, 0.017612632364034653]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",none,none,none,none,none,none
1975,domain,"['What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? none of the above']",b21b70f4-20a1-4b3c-9e08-909c8d42215e,pathology,0,"{'pred': [2], 'probs': [[0.0796554908156395, 0.00013264219160191715, 0.7502380609512329, 0.00427675386890769, 0.001470221090130508, 0.16422680020332336]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? biology']}",none,none,none,none,none,none
1976,modality,"['What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",b21b70f4-20a1-4b3c-9e08-909c8d42215e,light microscopy,0,"{'pred': [0], 'probs': [[0.5207290649414062, 0.470384806394577, 4.872722911386518e-06, 0.008881286717951298]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",none,none,none,none,none,none
1977,stain,"['What is the most likely technique used to stain this micrograph? Gram', 'What is the most likely technique used to stain this micrograph? Papanicolaou', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? Alcian Blue', 'What is the most likely technique used to stain this micrograph? none of the above']",b21b70f4-20a1-4b3c-9e08-909c8d42215e,IHC(HDab),3,"{'pred': [3], 'probs': [[1.8226881365990266e-05, 0.0022013825364410877, 4.159006948611932e-06, 0.9289626479148865, 3.46753881785844e-06, 0.06881020963191986]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",none,none,none,none,none,none
1978,subdomain,"['What is the most likely subfield of study this micrograph would be used for? pulmonary and pleural pathology', 'What is the most likely subfield of study this micrograph would be used for? autopsy pathology', 'What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? dermatopathology', 'What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",b21b70f4-20a1-4b3c-9e08-909c8d42215e,neuropathology,4,"{'pred': [4], 'probs': [[3.6289253330323845e-05, 0.07957079261541367, 2.467613921908196e-05, 0.00040467552025802433, 0.9146535396575928, 0.0053100562654435635]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? neuropathology']}",none,none,none,none,none,none
1979,submodality,"['What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",b21b70f4-20a1-4b3c-9e08-909c8d42215e,brightfield microscopy,4,"{'pred': [4], 'probs': [[0.00131350033916533, 0.001570190186612308, 0.015432550571858883, 0.001981354784220457, 0.9511409997940063, 0.028561469167470932]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",none,none,none,none,none,none
1980,domain,"['What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? none of the above']",9fa9c46c-70d7-4365-99b4-656ec97da55c,pathology,3,"{'pred': [4], 'probs': [[9.379243419971317e-05, 2.556642357376404e-06, 0.00018250914581585675, 0.027182351797819138, 0.7988519072532654, 0.17368698120117188]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? biology']}",none,none,none,none,none,none
1981,modality,"['What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",9fa9c46c-70d7-4365-99b4-656ec97da55c,light microscopy,0,"{'pred': [0], 'probs': [[0.930361270904541, 0.05607420951128006, 6.035669230186613e-06, 0.013558472506701946]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",none,none,none,none,none,none
1982,stain,"['What is the most likely technique used to stain this micrograph? PAS', 'What is the most likely technique used to stain this micrograph? Congo Red', 'What is the most likely technique used to stain this micrograph? Gram', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? Alcian Blue', 'What is the most likely technique used to stain this micrograph? none of the above']",9fa9c46c-70d7-4365-99b4-656ec97da55c,IHC(HDab),3,"{'pred': [5], 'probs': [[1.3685373232874554e-05, 0.002819705754518509, 9.042913734447211e-05, 0.4068271815776825, 3.473954348010011e-05, 0.590214192867279]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? none of the above']}",none,none,none,none,none,none
1983,subdomain,"['What is the most likely subfield of study this micrograph would be used for? hematopathology', 'What is the most likely subfield of study this micrograph would be used for? surgical pathology', 'What is the most likely subfield of study this micrograph would be used for? gynecologic pathology', 'What is the most likely subfield of study this micrograph would be used for? molecular pathology', 'What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",9fa9c46c-70d7-4365-99b4-656ec97da55c,neuropathology,4,"{'pred': [4], 'probs': [[0.0036330982111394405, 0.0056204237043857574, 0.11033222079277039, 0.04088303819298744, 0.8222611546516418, 0.017270106822252274]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? neuropathology']}",none,none,none,none,none,none
1984,submodality,"['What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",9fa9c46c-70d7-4365-99b4-656ec97da55c,brightfield microscopy,1,"{'pred': [1], 'probs': [[0.0002942912105936557, 0.9103320837020874, 0.00503947027027607, 0.00496194651350379, 0.0190708190202713, 0.060301486402750015]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",none,none,none,none,none,none
1985,domain,"['What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? none of the above']",9e183d96-4124-4966-ae17-4d405ea66a83,pathology,4,"{'pred': [5], 'probs': [[0.00012452434748411179, 0.008752137422561646, 0.0030627287924289703, 0.02441365271806717, 0.2553630471229553, 0.7082838416099548]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? none of the above']}",none,none,none,none,none,none
1986,modality,"['What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",9e183d96-4124-4966-ae17-4d405ea66a83,light microscopy,0,"{'pred': [0], 'probs': [[0.5170068144798279, 2.6043248908536043e-06, 0.47628992795944214, 0.006700660567730665]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",none,none,none,none,none,none
1987,stain,"['What is the most likely technique used to stain this micrograph? IHC(Red)', 'What is the most likely technique used to stain this micrograph? None', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? Congo Red', 'What is the most likely technique used to stain this micrograph? Papanicolaou', 'What is the most likely technique used to stain this micrograph? none of the above']",9e183d96-4124-4966-ae17-4d405ea66a83,IHC(HDab),2,"{'pred': [2], 'probs': [[0.0006448219646699727, 0.02139776386320591, 0.7016837000846863, 0.0049606203101575375, 0.0014866867568343878, 0.2698264718055725]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",none,none,none,none,none,none
