,question_class,questions,image_id,correct_answer,correct_idx,model_answers,microns_per_pixel,domain,subdomain,modality,submodality,normal_or_abnormal
785,domain,"['What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? none of the above']",d485e465-a8f1-4e44-9480-c8951e50a456,pathology,2,"{'pred': [0], 'probs': [[0.8897662162780762, 0.00027170268003828824, 0.04703246429562569, 3.9917202343531244e-07, 2.5949735572794452e-05, 0.0629032626748085]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? cytology']}",none,none,none,none,none,none
786,modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",d485e465-a8f1-4e44-9480-c8951e50a456,light microscopy,2,"{'pred': [0], 'probs': [[0.39211907982826233, 9.875806426862255e-05, 0.38333091139793396, 0.2244512140750885]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? electron microscopy']}",none,none,none,none,none,none
787,stain,"['What is the most likely technique used to stain this micrograph? Gram', 'What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? synthetic', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? IHC(Red)', 'What is the most likely technique used to stain this micrograph? none of the above']",d485e465-a8f1-4e44-9480-c8951e50a456,H&E,3,"{'pred': [0], 'probs': [[0.9842925667762756, 0.012369518168270588, 0.003224332816898823, 2.0425659386091866e-05, 8.774601155892015e-06, 8.434722985839471e-05]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? Gram']}",none,none,none,none,none,none
788,subdomain,"['What is the most likely subfield of study this micrograph would be used for? autopsy pathology', 'What is the most likely subfield of study this micrograph would be used for? forensic pathology', 'What is the most likely subfield of study this micrograph would be used for? nephropathology', 'What is the most likely subfield of study this micrograph would be used for? gynecologic pathology', 'What is the most likely subfield of study this micrograph would be used for? gastrointestinal pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",d485e465-a8f1-4e44-9480-c8951e50a456,gastrointestinal pathology,4,"{'pred': [4], 'probs': [[0.10270004719495773, 0.0017799872439354658, 0.0021863130386918783, 0.030013952404260635, 0.5806403160095215, 0.28267940878868103]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? gastrointestinal pathology']}",none,none,none,none,none,none
789,submodality,"['What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",d485e465-a8f1-4e44-9480-c8951e50a456,brightfield microscopy,3,"{'pred': [5], 'probs': [[0.1174643337726593, 0.004933952819555998, 0.016375595703721046, 0.17257431149482727, 0.3203974664211273, 0.3682543933391571]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? none of the above']}",none,none,none,none,none,none
790,domain,"['What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? none of the above']",44e26549-7857-45a2-8742-ca01c800404e,pathology,4,"{'pred': [0], 'probs': [[0.506873369216919, 0.06439293920993805, 0.0006616087630391121, 0.0017278768355026841, 0.03538382798433304, 0.3909603953361511]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? cytology']}",none,none,none,none,none,none
791,modality,"['What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",44e26549-7857-45a2-8742-ca01c800404e,light microscopy,0,"{'pred': [3], 'probs': [[0.3721120357513428, 0.0013668193714693189, 0.09641726315021515, 0.530103862285614]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? none of the above']}",none,none,none,none,none,none
792,stain,"['What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? Ziehl-Neelsen', 'What is the most likely technique used to stain this micrograph? Basic fuchsin', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? synthetic', 'What is the most likely technique used to stain this micrograph? none of the above']",44e26549-7857-45a2-8742-ca01c800404e,H&E,0,"{'pred': [2], 'probs': [[1.555429662403185e-05, 0.16017402708530426, 0.6690333485603333, 0.0006252300809137523, 0.16266536712646484, 0.007486454211175442]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? Basic fuchsin']}",none,none,none,none,none,none
793,subdomain,"['What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? gastrointestinal pathology', 'What is the most likely subfield of study this micrograph would be used for? endocrine pathology', 'What is the most likely subfield of study this micrograph would be used for? nephropathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",44e26549-7857-45a2-8742-ca01c800404e,gastrointestinal pathology,2,"{'pred': [2], 'probs': [[0.23979315161705017, 0.009028863161802292, 0.4034219980239868, 0.07992728054523468, 0.0018260969081893563, 0.2660025656223297]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? gastrointestinal pathology']}",none,none,none,none,none,none
794,submodality,"['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",44e26549-7857-45a2-8742-ca01c800404e,brightfield microscopy,0,"{'pred': [2], 'probs': [[0.23121494054794312, 0.06820636242628098, 0.3407782316207886, 0.0036983820609748363, 0.23287510871887207, 0.12322694063186646]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? polarized light microscopy']}",none,none,none,none,none,none
795,domain,"['What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? none of the above']",c5513b11-90f7-4391-baa9-fc8adc60c358,pathology,1,"{'pred': [0], 'probs': [[0.519498348236084, 0.4731115400791168, 0.00024405225121881813, 3.0519986466970295e-05, 0.002837197622284293, 0.004278280306607485]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? cytology']}",none,none,none,none,none,none
796,modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",c5513b11-90f7-4391-baa9-fc8adc60c358,light microscopy,2,"{'pred': [2], 'probs': [[0.4720042645931244, 5.3550673328572884e-05, 0.507419764995575, 0.02052241377532482]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",none,none,none,none,none,none
797,stain,"['What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? PAS', 'What is the most likely technique used to stain this micrograph? synthetic', 'What is the most likely technique used to stain this micrograph? Wright-Giemsa', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? none of the above']",c5513b11-90f7-4391-baa9-fc8adc60c358,H&E,4,"{'pred': [1], 'probs': [[0.04343602433800697, 0.7571820020675659, 0.0037664647679775953, 1.3941715224063955e-05, 0.019454972818493843, 0.1761467307806015]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? PAS']}",none,none,none,none,none,none
798,subdomain,"['What is the most likely subfield of study this micrograph would be used for? genitourinary pathology', 'What is the most likely subfield of study this micrograph would be used for? pediatric pathology', 'What is the most likely subfield of study this micrograph would be used for? pancreatic pathology', 'What is the most likely subfield of study this micrograph would be used for? gastrointestinal pathology', 'What is the most likely subfield of study this micrograph would be used for? surgical pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",c5513b11-90f7-4391-baa9-fc8adc60c358,gastrointestinal pathology,3,"{'pred': [4], 'probs': [[0.19597852230072021, 0.01632409170269966, 0.014634664170444012, 0.0022108484990894794, 0.7553545236587524, 0.015497345477342606]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? surgical pathology']}",none,none,none,none,none,none
799,submodality,"['What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",c5513b11-90f7-4391-baa9-fc8adc60c358,brightfield microscopy,3,"{'pred': [5], 'probs': [[0.0012622958747670054, 0.0021756773348897696, 0.004267556592822075, 0.08105085790157318, 0.3776301443576813, 0.5336135029792786]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? none of the above']}",none,none,none,none,none,none
800,domain,"['What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? none of the above']",0a9e4722-8637-48b7-8481-adaf1b7de027,pathology,2,"{'pred': [2], 'probs': [[9.099398994294461e-06, 0.22279705107212067, 0.32990387082099915, 0.0011673490516841412, 0.22719350457191467, 0.21892912685871124]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",none,none,none,none,none,none
801,modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",0a9e4722-8637-48b7-8481-adaf1b7de027,light microscopy,1,"{'pred': [1], 'probs': [[1.2356564411675208e-06, 0.9460592269897461, 0.0531185045838356, 0.0008210185915231705]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",none,none,none,none,none,none
802,stain,"['What is the most likely technique used to stain this micrograph? PAS', 'What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? synthetic', 'What is the most likely technique used to stain this micrograph? Gram', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? none of the above']",0a9e4722-8637-48b7-8481-adaf1b7de027,H&E,4,"{'pred': [0], 'probs': [[0.7048338055610657, 0.04251920431852341, 0.09550850093364716, 0.01594485342502594, 0.09176276624202728, 0.04943087697029114]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? PAS']}",none,none,none,none,none,none
803,subdomain,"['What is the most likely subfield of study this micrograph would be used for? gastrointestinal pathology', 'What is the most likely subfield of study this micrograph would be used for? renal and medical kidney pathology', 'What is the most likely subfield of study this micrograph would be used for? hematopathology', 'What is the most likely subfield of study this micrograph would be used for? infectious disease pathology', 'What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",0a9e4722-8637-48b7-8481-adaf1b7de027,gastrointestinal pathology,0,"{'pred': [0], 'probs': [[0.975719153881073, 0.004865987226366997, 0.00016364827752113342, 0.002918149111792445, 0.0029027829878032207, 0.013430245220661163]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? gastrointestinal pathology']}",none,none,none,none,none,none
804,submodality,"['What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",0a9e4722-8637-48b7-8481-adaf1b7de027,brightfield microscopy,2,"{'pred': [2], 'probs': [[0.0026668147183954716, 0.0018911269726231694, 0.7198278903961182, 0.013482660986483097, 0.00393257848918438, 0.25819891691207886]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",none,none,none,none,none,none
805,domain,"['What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? none of the above']",891bd38d-c9c5-4c77-8a35-8215659bd252,pathology,3,"{'pred': [3], 'probs': [[1.1004838142980589e-06, 0.0025982705410569906, 0.030303673818707466, 0.9534246921539307, 0.0034114692825824022, 0.01026080921292305]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",none,none,none,none,none,none
806,modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",891bd38d-c9c5-4c77-8a35-8215659bd252,light microscopy,2,"{'pred': [2], 'probs': [[0.00010390693933004513, 0.05837871879339218, 0.9198712706565857, 0.02164609543979168]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",none,none,none,none,none,none
807,stain,"['What is the most likely technique used to stain this micrograph? synthetic', 'What is the most likely technique used to stain this micrograph? Ziehl-Neelsen', 'What is the most likely technique used to stain this micrograph? Congo Red', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? IHC(Red)', 'What is the most likely technique used to stain this micrograph? none of the above']",891bd38d-c9c5-4c77-8a35-8215659bd252,H&E,3,"{'pred': [3], 'probs': [[0.049300264567136765, 0.007825545035302639, 6.002244845149107e-05, 0.8272891044616699, 0.022757448256015778, 0.09276758134365082]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? H&E']}",none,none,none,none,none,none
808,subdomain,"['What is the most likely subfield of study this micrograph would be used for? gastrointestinal pathology', 'What is the most likely subfield of study this micrograph would be used for? genitourinary pathology', 'What is the most likely subfield of study this micrograph would be used for? blood banking and transfusion medicine', 'What is the most likely subfield of study this micrograph would be used for? oral pathology', 'What is the most likely subfield of study this micrograph would be used for? endocrine pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",891bd38d-c9c5-4c77-8a35-8215659bd252,gastrointestinal pathology,0,"{'pred': [3], 'probs': [[0.01621776819229126, 0.007379994727671146, 3.6575698914020904e-07, 0.4715765714645386, 0.4343555271625519, 0.07046975195407867]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? oral pathology']}",none,none,none,none,none,none
809,submodality,"['What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",891bd38d-c9c5-4c77-8a35-8215659bd252,brightfield microscopy,2,"{'pred': [4], 'probs': [[0.0008743834914639592, 0.004732402041554451, 0.2134210616350174, 0.0044983248226344585, 0.5028290152549744, 0.2736447751522064]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? polarized light microscopy']}",none,none,none,none,none,none
810,domain,"['What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? none of the above']",0f150543-68da-4faa-a304-275bc2b546c1,pathology,4,"{'pred': [4], 'probs': [[0.0025352314114570618, 0.000102330042864196, 1.5479257854167372e-05, 0.29980695247650146, 0.6330785155296326, 0.06446146219968796]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",none,none,none,none,none,none
811,modality,"['What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",0f150543-68da-4faa-a304-275bc2b546c1,light microscopy,0,"{'pred': [0], 'probs': [[0.9704573154449463, 0.003893892280757427, 7.726629701210186e-05, 0.025571435689926147]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",none,none,none,none,none,none
812,stain,"['What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? Toluidine Blue', 'What is the most likely technique used to stain this micrograph? synthetic', 'What is the most likely technique used to stain this micrograph? Congo Red', 'What is the most likely technique used to stain this micrograph? IHC(Red)', 'What is the most likely technique used to stain this micrograph? none of the above']",0f150543-68da-4faa-a304-275bc2b546c1,H&E,0,"{'pred': [0], 'probs': [[0.5335568785667419, 0.003442625980824232, 0.30623236298561096, 4.633014395949431e-05, 0.003451673313975334, 0.15327009558677673]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? H&E']}",none,none,none,none,none,none
813,subdomain,"['What is the most likely subfield of study this micrograph would be used for? pulmonary and pleural pathology', 'What is the most likely subfield of study this micrograph would be used for? ophthalmic pathology', 'What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? molecular pathology', 'What is the most likely subfield of study this micrograph would be used for? gastrointestinal pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",0f150543-68da-4faa-a304-275bc2b546c1,gastrointestinal pathology,4,"{'pred': [3], 'probs': [[0.002156520262360573, 1.9102084479527548e-05, 0.01993931271135807, 0.9410181045532227, 0.000822565343696624, 0.03604432940483093]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? molecular pathology']}",none,none,none,none,none,none
814,submodality,"['What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",0f150543-68da-4faa-a304-275bc2b546c1,brightfield microscopy,1,"{'pred': [1], 'probs': [[0.0002840859233401716, 0.9223853945732117, 4.985870691598393e-05, 0.030360396951436996, 0.041448697447776794, 0.0054715597070753574]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",none,none,none,none,none,none
815,domain,"['What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? none of the above']",4095ff40-52d1-4160-8d1f-e88c4c3444de,pathology,1,"{'pred': [1], 'probs': [[0.006992059759795666, 0.866389274597168, 0.021195193752646446, 0.0007144814589992166, 0.003279726253822446, 0.10142914205789566]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",none,none,none,none,none,none
816,modality,"['What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",4095ff40-52d1-4160-8d1f-e88c4c3444de,light microscopy,0,"{'pred': [0], 'probs': [[0.9674859046936035, 0.016845982521772385, 4.330678711994551e-05, 0.01562486495822668]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",none,none,none,none,none,none
817,stain,"['What is the most likely technique used to stain this micrograph? Alcian Blue', 'What is the most likely technique used to stain this micrograph? Basic fuchsin', 'What is the most likely technique used to stain this micrograph? None', 'What is the most likely technique used to stain this micrograph? Papanicolaou', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? none of the above']",4095ff40-52d1-4160-8d1f-e88c4c3444de,H&E,4,"{'pred': [1], 'probs': [[0.26467689871788025, 0.6661112308502197, 0.005466519854962826, 3.555256625986658e-05, 0.024785950779914856, 0.038923852145671844]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? Basic fuchsin']}",none,none,none,none,none,none
818,subdomain,"['What is the most likely subfield of study this micrograph would be used for? gastrointestinal pathology', 'What is the most likely subfield of study this micrograph would be used for? molecular pathology', 'What is the most likely subfield of study this micrograph would be used for? pulmonary and pleural pathology', 'What is the most likely subfield of study this micrograph would be used for? infectious disease pathology', 'What is the most likely subfield of study this micrograph would be used for? autopsy pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",4095ff40-52d1-4160-8d1f-e88c4c3444de,gastrointestinal pathology,0,"{'pred': [4], 'probs': [[0.0005669007077813148, 0.24232427775859833, 0.06324867904186249, 0.031801432371139526, 0.4331092834472656, 0.22894933819770813]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? autopsy pathology']}",none,none,none,none,none,none
819,submodality,"['What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",4095ff40-52d1-4160-8d1f-e88c4c3444de,brightfield microscopy,4,"{'pred': [1], 'probs': [[0.0032401885837316513, 0.9474029541015625, 0.0005119975539855659, 0.0001849034451879561, 0.043205562978982925, 0.00545436330139637]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? polarized light microscopy']}",none,none,none,none,none,none
820,domain,"['What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? none of the above']",6bc7958c-8eca-4766-a460-c8d582981dc2,pathology,1,"{'pred': [1], 'probs': [[0.0015192575519904494, 0.7777994275093079, 0.001971044111996889, 1.2839351256843656e-05, 1.6396208593505435e-05, 0.21868109703063965]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",none,none,none,none,none,none
821,modality,"['What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",6bc7958c-8eca-4766-a460-c8d582981dc2,light microscopy,0,"{'pred': [0], 'probs': [[0.9147202968597412, 4.177255686954595e-05, 0.003962195012718439, 0.08127574622631073]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",none,none,none,none,none,none
822,stain,"['What is the most likely technique used to stain this micrograph? synthetic', 'What is the most likely technique used to stain this micrograph? Congo Red', 'What is the most likely technique used to stain this micrograph? None', 'What is the most likely technique used to stain this micrograph? Ziehl-Neelsen', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? none of the above']",6bc7958c-8eca-4766-a460-c8d582981dc2,H&E,4,"{'pred': [5], 'probs': [[0.0980498269200325, 0.00019415077986195683, 0.03346715867519379, 0.006623051129281521, 0.08313130587339401, 0.778534471988678]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? none of the above']}",none,none,none,none,none,none
823,subdomain,"['What is the most likely subfield of study this micrograph would be used for? gastrointestinal pathology', 'What is the most likely subfield of study this micrograph would be used for? pulmonary and pleural pathology', 'What is the most likely subfield of study this micrograph would be used for? pancreatic pathology', 'What is the most likely subfield of study this micrograph would be used for? surgical pathology', 'What is the most likely subfield of study this micrograph would be used for? ophthalmic pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",6bc7958c-8eca-4766-a460-c8d582981dc2,gastrointestinal pathology,0,"{'pred': [3], 'probs': [[0.00026324146892875433, 0.007409865502268076, 0.0001308716891799122, 0.9666969776153564, 0.0008392375311814249, 0.02465975284576416]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? surgical pathology']}",none,none,none,none,none,none
824,submodality,"['What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",6bc7958c-8eca-4766-a460-c8d582981dc2,brightfield microscopy,3,"{'pred': [3], 'probs': [[0.10839827358722687, 8.78631035448052e-05, 0.019575774669647217, 0.8617839813232422, 5.838867582497187e-05, 0.010095695033669472]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",none,none,none,none,none,none
825,domain,"['What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? none of the above']",92c3bf7d-cb77-467d-9894-6af31ed9d37d,pathology,3,"{'pred': [0], 'probs': [[0.6390478014945984, 4.866251970270241e-07, 5.972648864371877e-07, 0.0506458543241024, 4.69018159492407e-05, 0.31025826930999756]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? biology']}",none,none,none,none,none,none
826,modality,"['What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",92c3bf7d-cb77-467d-9894-6af31ed9d37d,light microscopy,0,"{'pred': [0], 'probs': [[0.9620271921157837, 0.028245393186807632, 2.822305577865336e-05, 0.009699136950075626]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",none,none,none,none,none,none
