,question_class,questions,image_id,correct_answer,correct_idx,model_answers,microns_per_pixel,domain,subdomain,modality,submodality,normal_or_abnormal
460,domain,"['What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? none of the above']",633dce75-0ad4-4eaf-bf8c-39f62da3d2ec,pathology,0,"{'pred': [4], 'probs': [[0.29002708196640015, 0.00033701673964969814, 0.0003515519783832133, 0.0001834132563089952, 0.4569498598575592, 0.2521510720252991]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? biology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
461,modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",633dce75-0ad4-4eaf-bf8c-39f62da3d2ec,light microscopy,1,"{'pred': [1], 'probs': [[0.00028754136292263865, 0.7954736948013306, 0.000173643056768924, 0.20406514406204224]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
462,stain,"['What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? PAS', 'What is the most likely technique used to stain this micrograph? Basic fuchsin', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? synthetic', 'What is the most likely technique used to stain this micrograph? none of the above']",633dce75-0ad4-4eaf-bf8c-39f62da3d2ec,H&E,0,"{'pred': [4], 'probs': [[0.02691909298300743, 0.0030135693959891796, 0.009515071287751198, 0.05153579264879227, 0.8480662107467651, 0.06095028296113014]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? synthetic']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
463,subdomain,"['What is the most likely subfield of study this micrograph would be used for? hepatobiliary pathology', 'What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? genitourinary pathology', 'What is the most likely subfield of study this micrograph would be used for? breast pathology', 'What is the most likely subfield of study this micrograph would be used for? pancreatic pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",633dce75-0ad4-4eaf-bf8c-39f62da3d2ec,cardiovascular pathology,1,"{'pred': [1], 'probs': [[0.0005987747572362423, 0.97599196434021, 6.3779671108932234e-06, 9.103440243052319e-05, 0.001096718362532556, 0.02221517823636532]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
464,submodality,"['What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",633dce75-0ad4-4eaf-bf8c-39f62da3d2ec,brightfield microscopy,2,"{'pred': [1], 'probs': [[0.031051265075802803, 0.8682011365890503, 0.09755151718854904, 0.00021069508511573076, 0.0006211991421878338, 0.002364233136177063]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? polarized light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
465,domain,"['What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? none of the above']",cd89bd58-5c04-4fbd-a525-46323dc83fad,pathology,0,"{'pred': [0], 'probs': [[0.9327208995819092, 1.8709895812207833e-05, 0.0004994896589778364, 0.00010215777001576498, 0.0011668348452076316, 0.06549203395843506]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
466,modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",cd89bd58-5c04-4fbd-a525-46323dc83fad,light microscopy,1,"{'pred': [1], 'probs': [[0.030353087931871414, 0.905597448348999, 0.00020928344747517258, 0.06384017318487167]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
467,stain,"['What is the most likely technique used to stain this micrograph? Masson Trichrome', 'What is the most likely technique used to stain this micrograph? Alcian Blue', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? synthetic', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? none of the above']",cd89bd58-5c04-4fbd-a525-46323dc83fad,H&E,2,"{'pred': [3], 'probs': [[0.001007752725854516, 9.342982957605273e-05, 0.013799281790852547, 0.9161821007728577, 0.04019822180271149, 0.02871917001903057]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? synthetic']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
468,subdomain,"['What is the most likely subfield of study this micrograph would be used for? head and neck pathology', 'What is the most likely subfield of study this micrograph would be used for? dermatopathology', 'What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? molecular pathology', 'What is the most likely subfield of study this micrograph would be used for? breast pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",cd89bd58-5c04-4fbd-a525-46323dc83fad,cardiovascular pathology,2,"{'pred': [3], 'probs': [[0.01412513479590416, 0.18224391341209412, 0.22594094276428223, 0.5585600137710571, 0.0002910934272222221, 0.01883889175951481]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? molecular pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
469,submodality,"['What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",cd89bd58-5c04-4fbd-a525-46323dc83fad,brightfield microscopy,1,"{'pred': [3], 'probs': [[0.016064612194895744, 0.10254603624343872, 0.009720087982714176, 0.8369711637496948, 0.0032739865127950907, 0.03142407909035683]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? polarized light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
470,domain,"['What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? none of the above']",f2cf31dd-814d-463f-8daa-7470de74f696,pathology,4,"{'pred': [4], 'probs': [[0.000495344924274832, 0.0001817890879465267, 0.10997351258993149, 8.118969708448276e-05, 0.8231205344200134, 0.06614762544631958]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
471,modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",f2cf31dd-814d-463f-8daa-7470de74f696,light microscopy,1,"{'pred': [1], 'probs': [[0.0199836865067482, 0.9168055653572083, 0.0009461846202611923, 0.06226446107029915]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
472,stain,"['What is the most likely technique used to stain this micrograph? PAS', 'What is the most likely technique used to stain this micrograph? IHC(Red)', 'What is the most likely technique used to stain this micrograph? Masson Trichrome', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? Papanicolaou', 'What is the most likely technique used to stain this micrograph? none of the above']",f2cf31dd-814d-463f-8daa-7470de74f696,H&E,3,"{'pred': [1], 'probs': [[0.06406862288713455, 0.4212397634983063, 0.11805732548236847, 0.1380319446325302, 4.899681152892299e-05, 0.2585533559322357]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(Red)']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
473,subdomain,"['What is the most likely subfield of study this micrograph would be used for? breast pathology', 'What is the most likely subfield of study this micrograph would be used for? molecular pathology', 'What is the most likely subfield of study this micrograph would be used for? hematopathology', 'What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? pediatric pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",f2cf31dd-814d-463f-8daa-7470de74f696,cardiovascular pathology,3,"{'pred': [2], 'probs': [[0.0004460846830625087, 0.16551518440246582, 0.6708602905273438, 0.10940136015415192, 0.03962798789143562, 0.014149158261716366]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? hematopathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
474,submodality,"['What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",f2cf31dd-814d-463f-8daa-7470de74f696,brightfield microscopy,4,"{'pred': [2], 'probs': [[0.01636314019560814, 0.020756956189870834, 0.8715738654136658, 0.002127412473782897, 0.060531359165906906, 0.028647251427173615]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? polarized light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
475,domain,"['What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? none of the above']",7864fee6-9902-49d4-9c8b-dd6000bfbad1,pathology,1,"{'pred': [1], 'probs': [[0.00039589605876244605, 0.8929601907730103, 4.055610406794585e-05, 2.147743543901015e-06, 0.00010420940816402435, 0.10649704188108444]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
476,modality,"['What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",7864fee6-9902-49d4-9c8b-dd6000bfbad1,light microscopy,0,"{'pred': [0], 'probs': [[0.9728638529777527, 0.000177086767507717, 0.001619734801352024, 0.025339379906654358]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
477,stain,"['What is the most likely technique used to stain this micrograph? Masson Trichrome', 'What is the most likely technique used to stain this micrograph? Toluidine Blue', 'What is the most likely technique used to stain this micrograph? synthetic', 'What is the most likely technique used to stain this micrograph? Wright-Giemsa', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? none of the above']",7864fee6-9902-49d4-9c8b-dd6000bfbad1,H&E,4,"{'pred': [2], 'probs': [[0.003235737793147564, 2.0651976228691638e-05, 0.7647645473480225, 4.259236874304406e-08, 0.19391822814941406, 0.03806079179048538]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? synthetic']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
478,subdomain,"['What is the most likely subfield of study this micrograph would be used for? molecular pathology', 'What is the most likely subfield of study this micrograph would be used for? renal and medical kidney pathology', 'What is the most likely subfield of study this micrograph would be used for? hepatobiliary pathology', 'What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? pancreatic pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",7864fee6-9902-49d4-9c8b-dd6000bfbad1,cardiovascular pathology,3,"{'pred': [3], 'probs': [[0.11378563940525055, 1.1030394489353057e-05, 2.4537013814551756e-05, 0.8808623552322388, 0.0005584225873462856, 0.004758076276630163]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
479,submodality,"['What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",7864fee6-9902-49d4-9c8b-dd6000bfbad1,brightfield microscopy,4,"{'pred': [4], 'probs': [[0.0025528620462864637, 0.015300529077649117, 0.00102722248993814, 0.40127283334732056, 0.5730594992637634, 0.006787030957639217]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
480,domain,"['What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? none of the above']",62d987f2-80fc-4e5d-b993-bc20979248d6,pathology,1,"{'pred': [1], 'probs': [[0.06781436502933502, 0.8917402029037476, 1.9453400454949588e-05, 0.00018961532623507082, 0.001518954522907734, 0.03871744126081467]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
481,modality,"['What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",62d987f2-80fc-4e5d-b993-bc20979248d6,light microscopy,0,"{'pred': [0], 'probs': [[0.9750442504882812, 0.00033587461803108454, 0.0039005018770694733, 0.020719410851597786]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
482,stain,"['What is the most likely technique used to stain this micrograph? IHC(Red)', 'What is the most likely technique used to stain this micrograph? Basic fuchsin', 'What is the most likely technique used to stain this micrograph? Masson Trichrome', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? None', 'What is the most likely technique used to stain this micrograph? none of the above']",62d987f2-80fc-4e5d-b993-bc20979248d6,H&E,3,"{'pred': [0], 'probs': [[0.6367886066436768, 0.021957339718937874, 0.21219009160995483, 0.10039873421192169, 0.0029979897662997246, 0.025667253881692886]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(Red)']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
483,subdomain,"['What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? blood banking and transfusion medicine', 'What is the most likely subfield of study this micrograph would be used for? bone and soft tissue pathology', 'What is the most likely subfield of study this micrograph would be used for? forensic pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",62d987f2-80fc-4e5d-b993-bc20979248d6,cardiovascular pathology,1,"{'pred': [4], 'probs': [[0.010166113264858723, 0.26094624400138855, 0.00025368170463480055, 0.33976343274116516, 0.37988609075546265, 0.008984457701444626]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? forensic pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
484,submodality,"['What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",62d987f2-80fc-4e5d-b993-bc20979248d6,brightfield microscopy,3,"{'pred': [2], 'probs': [[0.0013242569984868169, 0.003953018691390753, 0.9668106436729431, 0.018777284771203995, 0.0013959010830149055, 0.007738793268799782]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? polarized light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
485,domain,"['What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? none of the above']",7ad3c41e-16de-408d-82ce-818e8787abb0,pathology,3,"{'pred': [3], 'probs': [[2.3131995874337008e-07, 0.03218588978052139, 7.589139568153769e-05, 0.9615757465362549, 9.292008326156065e-05, 0.006069239228963852]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
486,modality,"['What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",7ad3c41e-16de-408d-82ce-818e8787abb0,light microscopy,0,"{'pred': [0], 'probs': [[0.9884877800941467, 0.00021880211716052145, 0.0013994717737659812, 0.00989397894591093]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
487,stain,"['What is the most likely technique used to stain this micrograph? Congo Red', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? Toluidine Blue', 'What is the most likely technique used to stain this micrograph? Wright-Giemsa', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? none of the above']",7ad3c41e-16de-408d-82ce-818e8787abb0,H&E,1,"{'pred': [1], 'probs': [[0.0016646970761939883, 0.7966244220733643, 1.6279971077892696e-06, 3.483480615074086e-09, 0.15608151257038116, 0.04562775418162346]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? H&E']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
488,subdomain,"['What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? surgical pathology', 'What is the most likely subfield of study this micrograph would be used for? genitourinary pathology', 'What is the most likely subfield of study this micrograph would be used for? forensic pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",7ad3c41e-16de-408d-82ce-818e8787abb0,cardiovascular pathology,1,"{'pred': [4], 'probs': [[0.003166892332956195, 0.01924988441169262, 0.3291430175304413, 0.0001436447782907635, 0.6437034606933594, 0.004593138583004475]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? forensic pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
489,submodality,"['What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",7ad3c41e-16de-408d-82ce-818e8787abb0,brightfield microscopy,2,"{'pred': [3], 'probs': [[0.009016050025820732, 0.0019643257837742567, 0.09537120163440704, 0.7894483804702759, 0.027003547176718712, 0.07719653844833374]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? polarized light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
490,domain,"['What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? none of the above']",a6d15d99-e70a-4550-bb39-e38306647f9f,pathology,1,"{'pred': [1], 'probs': [[0.00027230611885897815, 0.7126683592796326, 0.0001441349450033158, 0.0006607848918065429, 0.20070089399814606, 0.0855536013841629]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
491,modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",a6d15d99-e70a-4550-bb39-e38306647f9f,light microscopy,1,"{'pred': [1], 'probs': [[0.007802946958690882, 0.9555420279502869, 0.00016697893443051726, 0.03648804500699043]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
492,stain,"['What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? None', 'What is the most likely technique used to stain this micrograph? Ziehl-Neelsen', 'What is the most likely technique used to stain this micrograph? Gram', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? none of the above']",a6d15d99-e70a-4550-bb39-e38306647f9f,H&E,4,"{'pred': [4], 'probs': [[2.392672104178928e-05, 0.024558674544095993, 0.00276584317907691, 0.00030076861730776727, 0.7123852968215942, 0.2599655091762543]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? H&E']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
493,subdomain,"['What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? endocrine pathology', 'What is the most likely subfield of study this micrograph would be used for? renal and medical kidney pathology', 'What is the most likely subfield of study this micrograph would be used for? clinical pathology', 'What is the most likely subfield of study this micrograph would be used for? molecular pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",a6d15d99-e70a-4550-bb39-e38306647f9f,cardiovascular pathology,0,"{'pred': [0], 'probs': [[0.6672053933143616, 0.02248680777847767, 2.0806508473469876e-05, 0.20601283013820648, 0.09723082929849625, 0.0070433234795928]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
494,submodality,"['What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",a6d15d99-e70a-4550-bb39-e38306647f9f,brightfield microscopy,2,"{'pred': [2], 'probs': [[0.0033511214423924685, 0.10477700084447861, 0.5206654667854309, 0.3546528220176697, 0.0012377871898934245, 0.015315836295485497]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
495,domain,"['What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? none of the above']",cacbbf37-b264-4162-bf3b-e2cf678ffa80,pathology,0,"{'pred': [0], 'probs': [[0.9255630970001221, 1.866562888608314e-05, 5.775004319730215e-05, 0.0023386392276734114, 0.05742949619889259, 0.014592303894460201]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
496,modality,"['What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",cacbbf37-b264-4162-bf3b-e2cf678ffa80,light microscopy,0,"{'pred': [0], 'probs': [[0.9954921007156372, 0.0030087456107139587, 5.176918875804404e-06, 0.0014938641106709838]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
497,stain,"['What is the most likely technique used to stain this micrograph? None', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? Ziehl-Neelsen', 'What is the most likely technique used to stain this micrograph? Papanicolaou', 'What is the most likely technique used to stain this micrograph? Toluidine Blue', 'What is the most likely technique used to stain this micrograph? none of the above']",cacbbf37-b264-4162-bf3b-e2cf678ffa80,H&E,1,"{'pred': [5], 'probs': [[0.10815659910440445, 0.23909516632556915, 0.03247561305761337, 0.0002104285085806623, 0.0015574059216305614, 0.6185048222541809]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? none of the above']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
498,subdomain,"['What is the most likely subfield of study this micrograph would be used for? endocrine pathology', 'What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? hepatobiliary pathology', 'What is the most likely subfield of study this micrograph would be used for? molecular pathology', 'What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",cacbbf37-b264-4162-bf3b-e2cf678ffa80,cardiovascular pathology,1,"{'pred': [0], 'probs': [[0.8702129125595093, 0.0021507854107767344, 0.000173645414179191, 0.10919927805662155, 0.00923879723995924, 0.009024642407894135]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? endocrine pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
